34201.117864772,1,6540009,4,33600000,-1,null
34201.117864772,1,6540013,3,33600000,-1,null
34201.117864772,1,6540017,7,33600000,-1,null
34201.117864772,1,6540205,2,33600000,-1,null
34201.117864772,1,6540317,4,33600000,-1,null
34201.117864772,1,6674685,2,33600000,-1,null
34201.117864772,1,6706493,10,33600000,-1,null
34201.117864772,1,7019589,71,33600000,-1,UBSS
34201.117864772,1,7019593,10,33600000,-1,UBSS
34201.117864772,1,7019597,2,33600000,-1,UBSS
34201.117864772,1,7019601,2,33600000,-1,UBSS
34201.117864772,1,7574485,1,33600000,-1,null
34201.117864772,1,7736889,3,33600000,-1,null
34201.117864772,1,7758957,1,33600000,-1,null
34201.117864772,1,7916513,10,33600000,-1,null
34201.117864772,1,7917545,25,33600000,-1,null
34201.117864772,1,7917777,44,33600000,-1,null
34201.117864772,1,7917789,52,33600000,-1,null
34201.117864772,1,7960937,5,33600000,-1,null
34201.117864772,1,8224933,1,33600000,-1,null
34201.117864772,1,8299149,3,33600000,-1,null
34201.117864772,1,8300457,2,33600000,-1,null
34201.117864772,1,8443517,30,33600000,-1,null
34201.117864772,1,8530337,29,33600000,-1,null
34201.117864772,1,8624177,39,33600000,-1,UBSS
34201.117864772,1,10650901,200,33600000,-1,null
34201.117864772,1,11568249,10,33600000,-1,null
34201.117864772,1,12040757,5,33600000,-1,null
34201.117864772,1,12122517,5,33600000,-1,null
34201.117864772,1,12363941,3,33600000,-1,UBSS
34201.117864772,1,12458113,10,33600000,-1,null
34201.117864772,1,5338885,1,33610000,-1,null
34201.117864772,1,7019613,2,33610000,-1,UBSS
34201.123502833,1,15439509,2,33579600,-1,null
34201.123539158,1,15440025,100,33556600,1,null
34201.123680826,4,6650929,27,33560000,-1,null
34201.123680826,4,7467025,10,33560000,-1,UBSS
34201.123680826,4,7467345,10,33560000,-1,null
34201.123680826,4,7469821,10,33560000,-1,null
34201.123685567,1,15440749,10,33552100,1,null
34201.123948419,3,15439509,2,33579600,-1,null
34201.124086863,1,15441349,10,33552100,1,null
34201.1240912,1,15441365,10,33552100,1,null
34201.124097045,1,15441401,10,33552100,1,null
34201.124115062,3,15440749,10,33552100,1,null
34201.124123706,1,15441513,40,33556600,1,null
34201.124125905,1,15441517,10,33556600,1,null
34201.124129731,1,15441521,10,33556600,1,null
34201.124198371,5,0,10,33558300,1,null
34201.124198371,5,0,10,33559700,1,null
34201.124199173,1,15441621,10,33556600,1,null
34201.124269745,1,15441649,10,33556600,1,null
34201.12429633,3,15440025,100,33556600,1,null
34201.124297027,1,15441681,10,33555400,1,null
34201.124363346,3,15441349,10,33552100,1,null
34201.124363971,3,15441365,10,33552100,1,null
34201.124366917,3,15441401,10,33552100,1,null
34201.124397763,1,15441897,20,33556600,1,null
34201.124442827,1,15441929,10,33555400,1,null
34201.124485322,5,0,10,33560600,1,null
34201.124573315,1,15442081,10,33555400,1,null
34201.124661345,1,15442237,10,33555400,1,null
34201.125047968,5,0,1,33570000,1,null
34201.12505785,5,0,1,33557100,1,null
34201.125058745,1,15442921,60,33550000,1,null
34201.125066266,1,15442941,1,33660000,-1,null
34201.126067141,5,0,1,33570000,1,null
34201.12607152,1,15443797,145,33550000,1,null
34201.126120081,5,0,1,33557100,1,null
34201.126124921,5,0,3,33557100,1,null
34201.126473139,1,15443953,50,33547000,1,null
34201.126473981,5,0,1,33557100,1,null
34201.126797276,5,0,1,33570000,1,null
34201.128051215,5,0,1,33570000,1,null
34201.131835863,5,0,2,33557100,1,null
34201.134971258,1,15451433,100,33556700,1,null
34201.134997504,3,15441897,20,33556600,1,null
34201.134998745,3,15441649,10,33556600,1,null
34201.134998974,3,15441513,40,33556600,1,null
34201.134999261,3,15441521,10,33556600,1,null
34201.13499947,3,15441517,10,33556600,1,null
34201.135000729,3,15441621,10,33556600,1,null
34201.135006852,1,15451437,100,33556700,1,null
34201.160065785,1,15462913,18,33556700,1,null
34201.1601026,3,15441681,10,33555400,1,null
34201.160113931,3,15442081,10,33555400,1,null
34201.160124306,3,15441929,10,33555400,1,null
34201.160138106,3,15442237,10,33555400,1,null
34201.195538474,1,15475825,200,33640000,-1,null
34201.195793169,1,15475929,100,33540300,1,null
34201.196109927,1,15476213,100,33660000,-1,null
34201.199251699,1,15478813,5,33600000,-1,null
34201.231790543,1,15503053,100,33610000,-1,null
34201.233189366,1,15503357,197,33552300,1,null
34201.287697386,1,15523081,1,33556700,1,null
34201.290065438,1,15523533,100,33556700,1,null
34201.291366526,1,15523837,100,33556700,1,null
34201.293043698,1,15524469,100,33585400,-1,null
34201.294425959,1,15525633,100,33579900,-1,null
34201.307475153,1,15528653,100,33556700,1,null
34201.364509524,5,0,2,33557300,1,null
34201.367946075,5,0,1,33570000,1,null
34201.408750023,5,0,8,33557300,1,null
34201.408750023,5,0,10,33557300,1,null
34201.408750023,5,0,10,33557300,1,null
34201.408750023,5,0,10,33557300,1,null
34201.408750023,5,0,12,33557200,1,null
34201.408987515,1,15546473,26,33556700,1,null
34201.42503375,5,0,30,33557200,1,null
34201.450635112,5,0,99,33570000,1,null
34201.450635112,5,0,1,33570200,1,null
34201.472080184,1,15559905,1,33556600,1,null
34201.538821367,1,15584341,600,33556700,1,null
34201.541570506,1,15584909,29,33556700,1,null
34201.570369313,5,0,29,33570900,1,null
34201.575145561,1,15596485,3,33563900,1,null
34201.575177337,3,15546473,26,33556700,1,null
34201.575332071,1,15596589,26,33563900,1,null
34201.577161698,1,15597045,100,33563900,1,null
34201.577178302,3,15451437,100,33556700,1,null
34201.577504692,4,15596485,3,33563900,1,null
34201.577504692,4,15596589,26,33563900,1,null
34201.577504692,4,15597045,71,33563900,1,null
34201.57759966,3,15528653,100,33556700,1,null
34201.577617282,3,15462913,18,33556700,1,null
34201.57780964,4,15597045,29,33563900,1,null
34201.57784177,1,15597381,26,33563900,1,null
34201.577869816,1,15597389,3,33564000,-1,null
34201.577874928,3,15597381,26,33563900,1,null
34201.578036155,1,15597445,7,33571900,-1,null
34201.578041939,3,15597389,3,33564000,-1,null
34201.578044801,5,0,3,33563700,1,null
34201.578072091,3,15597445,7,33571900,-1,null
34201.578190476,1,15597509,3,33563900,1,null
34201.578299942,1,15597565,7,33563900,1,null
34201.587726174,5,0,29,33578900,1,null
34201.587726174,4,15525633,100,33579900,-1,null
34201.587726174,5,0,91,33579900,1,null
34201.587761162,1,15599813,7,33571900,1,null
34201.587763148,1,15599817,3,33568300,1,null
34201.587786282,3,15597509,3,33563900,1,null
34201.587786481,3,15597565,7,33563900,1,null
34201.587790909,1,15599845,10,33571900,1,null
34201.587878262,5,0,83,33579900,1,null
34201.588029189,5,0,100,33579900,1,null
34201.588414499,5,0,4,33579900,1,null
34201.602287917,4,10374329,83,33580000,-1,UBSS
34201.617876095,3,15599813,7,33571900,1,null
34201.617876278,3,15599817,3,33568300,1,null
34201.620289257,1,15609977,3,33568400,1,null
34201.650316312,3,15609977,3,33568400,1,null
34201.65580983,1,15621401,1,33556700,1,null
34201.666611131,1,15625285,8,33568600,1,null
34201.683039183,3,15625285,8,33568600,1,null
34201.687031899,5,0,10,33583800,1,null
34201.687031899,4,14808057,40,33585400,-1,null
34201.687469872,1,15632761,100,33571900,1,null
34201.687491961,1,15632785,26,33571900,1,null
34201.754672223,4,14808057,39,33585400,-1,null
34201.754672223,4,14907109,61,33585400,-1,null
34201.754681687,1,15662065,3,33577200,1,null
34201.754704916,3,15599845,10,33571900,1,null
34201.754707402,1,15662081,10,33577200,1,null
34201.754718634,4,14907109,39,33585400,-1,null
34201.754718634,4,15524469,100,33585400,-1,null
34201.755053979,3,15632761,100,33571900,1,null
34201.755162274,3,15632785,26,33571900,1,null
34201.764996098,1,15667265,90,33585400,-1,null
34201.780249473,1,15674657,2,33579000,-1,null
34201.780482864,4,15674657,2,33579000,-1,null
34201.784684263,3,15662065,3,33577200,1,null
34201.787663729,1,15678417,103,33573800,1,null
34201.798273976,1,15684469,1,33556600,1,null
34201.837394785,5,0,10,33580500,1,null
34201.837394785,1,15701277,90,33579900,-1,null
34201.837428518,4,15701277,10,33579900,-1,null
34201.837457033,4,15701277,14,33579900,-1,null
34201.837459851,4,15701277,66,33579900,-1,null
34201.839580803,5,0,100,33584450,1,null
34201.850021837,1,15709109,6,33547400,1,null
34201.854334587,1,15711501,15,33579900,-1,null
34201.854363158,4,15711501,10,33579900,-1,null
34201.854566704,4,15711501,5,33579900,-1,null
34201.856890486,1,15712525,100,33578900,1,null
34201.856913971,3,15662081,10,33577200,1,null
34201.856916275,1,15712529,10,33578900,1,null
34201.856952509,1,15712541,33,33578900,1,null
34201.868012438,4,15667265,2,33585400,-1,null
34201.86808671,4,15667265,38,33585400,-1,null
34201.899433955,1,15738153,15,33578400,1,null
34201.980646775,3,15584909,29,33556700,1,null
34202.010041843,5,0,1,33579900,1,null
34202.013191664,5,0,10,33579900,1,null
34202.021090929,1,15798541,18,33622300,-1,null
34202.050974827,4,15667265,11,33585400,-1,null
34202.05103157,4,15667265,39,33585400,-1,null
34202.051069297,4,8298157,1,33586000,-1,null
34202.051499593,4,3439141,250,33590000,-1,null
34202.051545066,1,15811085,1,33584400,1,null
34202.051591015,3,15712529,10,33578900,1,null
34202.051594057,1,15811125,10,33584400,1,null
34202.051821453,3,15811125,10,33584400,1,null
34202.051822926,1,15811229,6,33584400,1,null
34202.051909878,5,0,6,33590000,1,null
34202.052314446,3,15712525,100,33578900,1,null
34202.052330094,3,15712541,33,33578900,1,null
34202.055805535,5,0,1,33589450,1,null
34202.081542377,3,15811085,1,33584400,1,null
34202.083844168,5,0,10,33584800,1,null
34202.083844168,4,15811229,6,33584400,1,null
34202.083844168,5,0,100,33584300,1,null
34202.083844168,5,0,90,33583200,1,null
34202.083844168,5,0,10,33581100,1,null
34202.083844168,5,0,100,33579300,1,null
34202.083844168,5,0,300,33578900,1,null
34202.084294291,5,0,19,33578900,1,null
34202.09975902,1,15836413,1,33600000,-1,UBSS
34202.122090247,5,0,1,33593600,1,null
34202.141747048,1,15855137,15,33590000,1,null
34202.141748475,1,15855141,2,33578900,1,null
34202.141749991,4,15855137,1,33590000,1,null
34202.141750456,4,15855137,2,33590000,1,null
34202.141752075,1,15855153,7,33590000,1,null
34202.141752291,4,15855137,1,33590000,1,null
34202.141754188,1,15855161,432,33590000,1,null
34202.141756389,1,15855169,2,33590000,1,null
34202.141756583,1,15855173,2,33590000,1,null
34202.141758159,1,15855177,1,33590000,1,null
34202.141854081,4,15855137,11,33590000,1,null
34202.141854081,4,15855153,7,33590000,1,null
34202.141854081,4,15855161,100,33590000,1,null
34202.141886817,4,15855161,207,33590000,1,null
34202.141937965,4,15855161,91,33590000,1,null
34202.144554034,4,15855161,34,33590000,1,null
34202.144554034,4,15855169,2,33590000,1,null
34202.144554034,4,15855173,2,33590000,1,null
34202.144554034,4,15855177,1,33590000,1,null
34202.158884146,1,15862613,100,33578900,1,null
34202.158899138,1,15862617,23,33578900,1,null
34202.236475486,5,0,68,33582200,1,null
34202.237258541,3,6483381,6,33597000,-1,null
34202.242499486,3,3514389,2,33600000,-1,null
34202.247565233,3,4121617,123,33600000,-1,null
34202.252581697,3,4610973,5,33600000,-1,null
34202.257042713,3,4648413,5,33600000,-1,null
34202.263347156,3,4650621,4,33600000,-1,null
34202.274131329,3,4650633,14,33600000,-1,null
34202.289170466,3,6540009,4,33600000,-1,null
34202.289206778,1,15935517,100,33600500,-1,null
34202.295349753,3,6540317,4,33600000,-1,null
34202.318190184,3,6706493,10,33600000,-1,null
34202.319203348,5,0,5,33580000,1,null
34202.326777561,3,7574485,1,33600000,-1,null
34202.336641698,3,8224933,1,33600000,-1,null
34202.341186526,3,10650901,200,33600000,-1,null
34202.356280907,1,15965357,1,33600000,-1,null
34202.374564928,1,15973485,1,33556700,1,null
34202.431706297,5,0,10,33597700,1,null
34202.431706297,5,0,135,33599900,1,null
34202.431706297,4,2026341,10,33600000,-1,null
34202.431706297,4,3531201,6,33600000,-1,null
34202.431706297,4,3783885,46,33600000,-1,null
34202.431706297,4,3792501,4,33600000,-1,null
34202.431706297,4,3792505,3,33600000,-1,null
34202.431706297,4,4494141,62,33600000,-1,null
34202.431706297,4,4494865,5,33600000,-1,null
34202.431706297,4,4494909,5,33600000,-1,null
34202.431706297,4,6146617,3,33600000,-1,null
34202.431706297,4,6306305,3,33600000,-1,null
34202.431706297,4,6540013,3,33600000,-1,null
34202.431706297,4,6540017,7,33600000,-1,null
34202.431706297,4,6540205,2,33600000,-1,null
34202.431706297,4,6674685,2,33600000,-1,null
34202.431706297,4,7019589,71,33600000,-1,UBSS
34202.431706297,4,7019593,10,33600000,-1,UBSS
34202.431706297,4,7019597,2,33600000,-1,UBSS
34202.431706297,4,7019601,2,33600000,-1,UBSS
34202.431747116,4,7736889,3,33600000,-1,null
34202.431747116,4,7758957,1,33600000,-1,null
34202.431747116,4,7916513,10,33600000,-1,null
34202.431747116,4,7917545,25,33600000,-1,null
34202.431747116,4,7917777,44,33600000,-1,null
34202.431747116,4,7917789,52,33600000,-1,null
34202.431747116,4,7960937,5,33600000,-1,null
34202.431747116,4,8299149,3,33600000,-1,null
34202.431747116,4,8300457,2,33600000,-1,null
34202.431747116,4,8443517,30,33600000,-1,null
34202.431747116,4,8530337,29,33600000,-1,null
34202.431747116,4,8624177,39,33600000,-1,UBSS
34202.431747116,4,11568249,10,33600000,-1,null
34202.431747116,4,12040757,5,33600000,-1,null
34202.431747116,4,12122517,5,33600000,-1,null
34202.431747116,4,12363941,3,33600000,-1,UBSS
34202.431747116,4,12458113,10,33600000,-1,null
34202.431747116,4,15478813,5,33600000,-1,null
34202.431747116,4,15836413,1,33600000,-1,UBSS
34202.431747116,4,15965357,1,33600000,-1,null
34202.431747116,5,0,230,33600000,1,null
34202.431799508,1,15991733,16,33589400,1,null
34202.431825952,5,0,17,33600000,1,null
34202.432012174,3,15855141,2,33578900,1,null
34202.432012174,1,15991789,2,33579000,1,null
34202.432077596,1,15991797,8,33588800,1,null
34202.432169886,1,15991821,3,33589400,1,null
34202.432811129,1,15991869,14,33600000,-1,null
34202.432864201,3,15991733,16,33589400,1,null
34202.433439802,3,15862613,100,33578900,1,null
34202.433686504,3,15862617,23,33578900,1,null
34202.438092518,3,15798541,18,33622300,-1,null
34202.458289414,1,15995205,1,33576900,1,null
34202.462077881,3,15991797,8,33588800,1,null
34202.46217205,3,15991821,3,33589400,1,null
34202.462913849,4,15991869,14,33600000,-1,null
34202.462913849,4,15935517,86,33600500,-1,null
34202.462942782,1,15995749,3,33589500,1,null
34202.465209466,3,15991789,2,33579000,1,null
34202.465209466,1,15996073,2,33589400,1,null
34202.492943257,3,15995749,3,33589500,1,null
34202.515154892,3,15996073,2,33589400,1,null
34202.515154892,1,16001781,2,33589500,1,null
34202.555108125,1,16005209,100,33589500,1,null
34202.555129635,1,16005225,24,33589500,1,null
34202.597336446,1,7019617,1,33610000,-1,UBSS
34202.597336446,1,7118477,16,33610000,-1,null
34202.597336446,1,7124217,1,33610000,-1,UBSS
34202.597336446,1,7255945,1,33610000,-1,null
34202.597336446,1,1925965,1,33620000,-1,null
34202.597336446,1,6335293,32,33620000,-1,null
34202.597336446,1,6846085,2,33620000,-1,null
34202.597336446,1,8301165,4,33620000,-1,null
34202.597336446,1,4712181,3,33622000,-1,null
34202.597336446,1,6012897,3,33630000,-1,null
34202.597336446,1,6208861,1,33630000,-1,null
34202.597336446,1,7803873,5,33630000,-1,null
34202.597336446,1,12230925,2,33630000,-1,null
34202.597336446,1,7603689,20,33632300,-1,null
34202.597336446,1,5364761,1,33640000,-1,null
34202.597336446,1,6132553,1,33640000,-1,null
34202.597336446,1,7660441,3,33640000,-1,UBSS
34202.597336446,1,8661821,1,33640000,-1,null
34202.597336446,1,10881425,2,33640000,-1,null
34202.597336446,1,11520041,3,33640000,-1,null
34202.597336446,1,12335909,1,33640000,-1,null
34202.597336446,1,13139813,2,33640000,-1,null
34202.597336446,1,8613813,1,33640100,-1,null
34202.597336446,1,9510257,4,33640100,-1,null
34202.597336446,1,13598477,1,33640100,-1,UBSS
34202.597336446,1,10820669,16,33645000,-1,null
34202.597336446,1,109773,1,33650000,-1,null
34202.597336446,1,3611789,1,33650000,-1,null
34202.597336446,1,3961865,1,33650000,-1,null
34202.597336446,1,4180057,5,33650000,-1,null
34202.597336446,1,4494069,14,33650000,-1,null
34202.597336446,1,4494073,6,33650000,-1,null
34202.597336446,1,5389857,4,33650000,-1,null
34202.597336446,1,5619517,2,33650000,-1,null
34202.597336446,1,5931101,20,33650000,-1,null
34202.597336446,1,6067205,7,33650000,-1,null
34202.597336446,1,6539345,20,33650000,-1,null
34202.597336446,1,6539533,20,33650000,-1,null
34202.597336446,1,6640605,52,33650000,-1,null
34202.597336446,1,6759061,5,33650000,-1,null
34202.597336446,1,6953149,20,33650000,-1,null
34202.597336446,1,6953261,15,33650000,-1,null
34202.597336446,1,7644425,1,33650000,-1,null
34202.597336446,1,7734201,1,33650000,-1,null
34202.597336446,1,7854901,1,33650000,-1,null
34202.598272234,4,15935517,14,33600500,-1,null
34202.598301326,1,16009553,1,33595000,1,null
34202.605623023,3,16001781,2,33589500,1,null
34202.605623023,1,16010053,2,33595000,1,null
34202.628300532,3,16009553,1,33595000,1,null
34202.706304546,1,16020585,3,33610000,-1,null
34202.747722429,3,16005209,100,33589500,1,null
34202.747737276,3,16005225,24,33589500,1,null
34202.754217249,3,16010053,2,33595000,1,null
34202.754217249,1,16027653,2,33589400,1,null
34202.7954585,3,15678417,103,33573800,1,null
34202.879963619,1,16041021,103,33585400,1,null
34202.923587761,1,16046601,100,33589400,1,null
34202.9236132,1,16046613,16,33589400,1,null
34202.92959588,3,15738153,15,33578400,1,null
34203.001985371,1,16056937,15,33588900,1,null
34203.041174178,5,0,90,33599700,1,null
34203.051386734,1,16066473,18,33633400,-1,null
34203.051403565,1,16066485,18,33549200,1,null
34203.05775,1,16068045,5,33600000,-1,null
34203.057857559,1,16068097,11,33600000,-1,null
34203.111500017,5,0,10,33591000,1,null
34203.258049019,1,16094573,27,33600000,-1,null
34203.271779211,4,16027653,2,33589400,1,null
34203.271779211,4,16046601,98,33589400,1,null
34203.271811512,4,16046601,2,33589400,1,null
34203.271811512,4,16046613,16,33589400,1,null
34203.271850977,1,16098645,1,33594700,-1,null
34203.272115208,1,16098701,8,33599700,-1,null
34203.272254214,3,16098701,8,33599700,-1,null
34203.272271456,5,0,5,33589400,1,null
34203.272297144,1,16098745,100,33589400,1,null
34203.272312878,1,16098749,26,33589400,1,null
34203.272320961,3,16098645,1,33594700,-1,null
34203.272498735,1,16098809,4,33589400,1,null
34203.274508169,1,16099781,1,33560000,1,null
34203.335557017,5,0,30,33594000,1,null
34203.59045186,1,16138813,1,33600100,-1,null
34203.591851641,1,16138937,100,33578900,1,null
34203.604841685,1,16141105,1,33600000,-1,null
34203.62906735,1,16146417,10,33600000,-1,null
34203.640920206,1,16148881,20,33600000,-1,null
34203.642760798,1,16149401,30,33610000,-1,null
34203.650499423,1,16151265,100,33600000,-1,null
34203.653797131,4,16098745,100,33589400,1,null
34203.707445957,3,15523081,1,33556700,1,null
34203.709237259,4,16098749,3,33589400,1,null
34203.737480909,3,15559905,1,33556600,1,null
34203.77143614,3,15621401,1,33556700,1,null
34203.780924106,1,16182041,1,33578900,1,null
34203.806510243,4,16098749,10,33589400,1,null
34203.819645784,3,16138937,100,33578900,1,null
34203.819831184,5,0,20,33596200,1,null
34203.819831184,5,0,25,33598300,1,null
34203.820714018,1,16188601,100,33579000,1,null
34203.824660246,3,15973485,1,33556700,1,null
34203.835430249,3,16182041,1,33578900,1,null
34203.840213211,3,15684469,1,33556600,1,null
34204.040035375,3,16041021,103,33585400,1,null
34204.040078651,1,16217445,103,33579900,1,null
34204.05881775,1,16219137,5,33640000,-1,null
34204.058976954,1,16219141,236,33600000,-1,null
34204.059405828,3,16219141,236,33600000,-1,null
34204.059553737,1,16219241,20,33600000,-1,null
34204.059656895,1,16219245,2,33640000,-1,null
34204.060328332,3,16066485,18,33549200,1,null
34204.223986918,1,16230013,3,33597000,-1,null
34204.223992746,4,16098749,13,33589400,1,null
34204.223992746,4,16098809,4,33589400,1,null
34204.224475308,1,16230145,15,33589400,1,null
34204.224521458,4,16230145,15,33589400,1,null
34204.247209488,3,16230013,3,33597000,-1,null
34204.247210472,1,16231861,1,33589400,1,null
34204.252083232,5,0,2,33590000,1,null
34204.276164355,1,16234257,10,33600000,-1,null
34204.278710849,3,16234257,10,33600000,-1,null
34204.278710849,1,16234377,10,33599900,-1,null
34204.304433884,3,16234377,10,33599900,-1,null
34204.304433884,1,16237061,10,33600000,-1,null
34204.326677396,1,16238329,38,33579900,1,null
34204.383943231,1,16241081,2,33564100,1,null
34204.444792507,3,15523533,100,33556700,1,null
34204.460506977,1,16246401,1,33594700,-1,null
34204.529114926,5,0,100,33589950,1,null
34204.577722971,1,16259585,100,33579900,1,null
34204.622308387,3,16217445,103,33579900,1,null
34204.622347327,1,16264725,103,33590000,1,null
34204.622371162,3,16231861,1,33589400,1,null
34204.622375149,1,16264733,1,33590000,1,null
34204.622386296,4,16264725,100,33590000,1,null
34204.622574409,4,16264725,3,33590000,1,null
34204.622574409,4,16264733,1,33590000,1,null
34204.6227857,3,16238329,38,33579900,1,null
34204.623264801,3,16259585,100,33579900,1,null
34204.623264801,1,16264881,100,33578900,1,null
34204.623570322,1,16264913,100,33579900,1,null
34204.654795511,3,15523837,100,33556700,1,null
34204.678560839,3,16020585,3,33610000,-1,null
34204.678639522,1,16267349,3,33600000,-1,null
34204.743982587,1,16271477,23,33579900,1,null
34204.76346775,3,16264881,100,33578900,1,null
34204.76346775,1,16272533,100,33556700,1,null
34204.763943826,3,16272533,100,33556700,1,null
34204.763943826,1,16272549,100,33579900,1,null
34204.7705729,4,16246401,1,33594700,-1,null
34204.7705729,5,0,2,33597200,1,null
34204.770744531,3,16272549,100,33579900,1,null
34204.770744531,1,16273033,100,33580000,1,null
34204.793961788,3,16237061,10,33600000,-1,null
34204.793961788,1,16274365,10,33599900,-1,null
34204.837613551,3,16274365,10,33599900,-1,null
34204.837613551,1,16275753,10,33600000,-1,null
34204.987236433,3,16188601,100,33579000,1,null
34205.014034703,3,16264913,100,33579900,1,null
34205.050327151,5,0,19,33590200,1,null
34205.052089739,5,0,10,33590000,1,null
34205.056404565,5,0,14,33590000,1,null
34205.082809251,1,16293345,110,33612600,-1,null
34205.184419462,5,0,14,33590000,1,null
34205.308530125,3,16275753,10,33600000,-1,null
34205.308530125,1,16308973,10,33599900,-1,null
34205.332045642,3,16308973,10,33599900,-1,null
34205.332045642,1,16310357,10,33600000,-1,null
34205.375782103,3,16273033,100,33580000,1,null
34205.375782103,1,16312729,100,33580100,1,null
34205.405413602,3,16312729,100,33580100,1,null
34205.405413602,1,16314493,100,33580000,1,null
34205.45978091,4,16056937,1,33588900,1,null
34205.463982545,4,16056937,1,33588900,1,null
34205.478342727,4,16056937,1,33588900,1,null
34205.484156546,4,16056937,1,33588900,1,null
34205.486699057,4,16056937,1,33588900,1,null
