0,1,2,3,4,5,6
7,8,0,1,0,2,1
7,8,1,0,0,6,1
7,8,0,0,0,5,1
7,8,0,0,0,4,1
7,8,1,0,0,1,1
7,8,1,0,0,2,1
7,8,1,0,0,13,1
7,8,0,0,0,6,1
7,8,0,1,0,2,1
7,8,0,1,0,2,1
7,8,1,1,0,5,1
7,8,1,1,0,2,1
7,8,1,1,0,12,1
7,8,0,1,0,3,1
7,8,1,0,0,5,1
7,8,1,1,0,1,1
7,8,1,1,0,11,1
7,8,1,1,0,2,1
7,8,1,1,1,0,1
7,8,1,0,0,12,1
7,8,1,0,0,2,1
7,8,1,0,0,5,1
7,8,1,0,0,5,1
7,8,0,1,0,4,1
7,8,0,0,0,7,1
7,8,0,0,0,3,1
7,8,0,0,0,2,1
7,8,0,1,0,1,1
7,8,1,0,0,10,1
7,8,1,1,0,4,1
7,8,1,1,0,12,1
7,8,1,0,0,11,1
7,8,1,1,1,0,1
7,8,0,0,0,2,1
7,8,1,0,0,7,1
7,8,0,1,0,2,1
7,8,0,1,0,6,1
7,8,1,0,0,1,1
7,8,1,0,0,4,1
7,8,1,1,0,8,1
7,8,1,0,0,9,1
7,8,0,1,0,3,1
7,8,0,1,0,3,1
7,8,0,0,0,5,1
7,8,1,1,0,8,1
7,8,1,0,0,7,1
7,8,1,1,0,11,1
7,8,1,1,0,11,1
7,8,0,0,0,3,1
7,8,1,1,0,7,1
7,8,1,1,0,13,1
7,8,0,1,0,2,1
7,8,1,1,0,7,1
7,8,1,0,0,3,1
7,8,0,0,0,2,1
7,8,1,1,0,8,1
7,8,1,1,0,4,1
7,8,0,0,0,5,1
7,8,0,1,0,1,1
7,8,0,1,1,0,1
7,8,0,0,0,1,1
7,8,0,0,0,1,1
6,8,0,1,0,4,1
6,8,0,0,0,2,1
6,8,0,0,0,6,1
6,8,1,1,0,3,1
6,8,0,1,0,3,1
6,8,1,1,0,3,1
6,8,1,1,0,6,1
6,8,1,0,0,12,1
6,8,1,0,0,2,1
6,8,1,1,0,11,1
6,8,0,1,0,1,1
7,8,1,1,0,13,1
7,8,1,1,0,5,1
7,8,1,1,0,1,1
7,8,0,0,0,7,1
7,8,1,0,0,5,1
7,8,0,0,0,3,1
7,8,1,1,0,3,1
7,8,1,0,0,12,1
7,8,1,1,1,0,1
6,8,0,0,0,3,1
6,8,1,0,0,6,1
6,8,1,0,0,12,1
6,8,1,1,1,0,1
5,8,0,1,0,1,1
7,8,1,1,0,5,1
7,8,1,0,0,12,1
7,8,1,1,0,2,1
7,8,1,0,0,1,1
7,8,1,1,0,4,1
7,8,1,1,0,1,1
7,8,1,1,0,6,1
7,8,1,1,0,2,1
7,8,1,0,0,2,1
7,8,1,1,0,13,1
7,8,0,1,0,3,1
7,8,1,1,0,1,1
7,8,0,1,0,1,1
7,8,1,1,0,11,1
7,8,0,1,0,1,1
7,8,0,1,1,0,1
7,8,0,1,0,1,1
7,8,1,1,0,7,1
7,8,0,0,0,6,1
7,8,0,0,0,1,1
7,8,0,1,0,1,1
7,8,1,0,0,13,1
7,8,0,0,0,4,1
7,8,1,1,0,2,1
7,8,1,0,0,1,1
7,8,1,1,0,10,1
7,8,1,0,0,7,1
7,8,1,1,1,0,1
7,8,1,0,0,8,1
7,8,0,1,0,1,1
7,8,1,1,0,10,1
7,8,1,0,0,2,1
7,8,1,0,0,7,1
7,8,1,0,0,10,1
7,8,1,1,0,5,1
7,8,1,0,0,11,1
7,8,0,1,0,1,1
7,8,0,1,0,7,1
7,8,1,0,0,5,1
7,8,0,1,0,3,1
7,8,0,1,0,1,1
7,8,1,0,0,2,1
7,8,0,1,0,7,1
7,8,1,1,0,3,1
7,8,1,0,0,2,1
7,8,1,1,0,9,1
7,8,1,1,0,13,1
7,8,1,1,1,0,1
7,8,0,0,0,3,1
7,8,1,0,0,3,1
7,8,1,0,0,6,1
7,8,1,0,0,13,1
7,8,1,1,0,5,1
7,8,1,1,0,6,1
7,8,0,0,0,1,1
7,8,1,1,0,1,1
7,8,0,1,0,5,1
7,8,0,0,0,7,1
7,8,0,1,0,1,1
7,8,1,0,0,9,1
7,8,1,0,0,1,1
7,8,1,0,0,2,1
7,8,0,0,0,1,1
7,8,1,0,0,5,1
7,8,0,1,0,3,1
7,8,1,1,0,13,1
7,8,0,0,0,1,1
7,8,0,0,0,3,1
7,8,1,0,0,7,1
7,8,1,0,0,13,1
7,8,0,0,0,3,1
7,8,1,0,0,8,1
7,8,1,0,0,13,1
7,8,0,1,0,4,1
7,8,1,1,0,10,1
7,8,0,1,0,5,1
7,8,1,1,0,6,1
7,8,1,1,0,9,1
7,8,1,1,0,8,1
7,8,1,0,0,8,1
7,8,1,0,0,8,1
7,8,1,0,0,11,1
7,8,0,0,0,1,1
7,8,1,1,0,8,1
7,8,1,1,0,1,1
7,8,1,0,0,13,1
7,8,1,1,0,1,1
7,8,0,0,0,6,1
7,8,1,0,0,1,1
7,8,1,1,0,13,1
7,8,1,0,0,9,1
7,8,0,0,0,3,1
7,8,0,1,0,5,1
7,8,0,0,0,5,1
7,8,1,1,1,0,1
7,8,0,1,0,7,1
7,8,1,1,0,9,1
7,8,1,0,0,4,1
7,8,1,1,0,6,1
7,8,1,1,0,6,1
7,8,1,0,0,2,1
7,8,1,0,0,6,1
7,8,0,0,0,4,1
7,8,1,1,0,10,1
7,8,1,0,0,6,1
7,8,1,0,0,9,1
7,8,1,0,0,1,1
7,8,0,1,0,5,1
7,8,1,0,0,6,1
7,8,0,1,0,1,1
7,8,0,1,0,2,1
7,8,1,0,0,13,1
7,8,0,1,0,1,1
7,8,1,0,0,1,1
7,10,0,0,0,3,1
7,10,1,0,0,10,1
7,10,1,1,0,1,1
7,8,1,0,0,1,1
7,10,1,0,0,11,1
7,10,1,1,0,1,1
7,8,1,1,0,2,1
7,8,1,1,0,13,1
7,8,0,0,0,7,1
7,8,1,0,0,10,1
7,8,0,1,0,5,1
7,8,1,1,0,3,1
7,8,0,1,0,2,1
7,8,0,1,0,1,1
7,8,0,0,0,5,1
7,8,0,1,0,5,1
7,8,0,0,0,4,1
7,8,1,0,0,5,1
7,8,1,1,0,2,1
7,8,0,0,0,2,1
7,8,0,0,0,2,1
7,8,0,1,0,3,1
7,8,1,0,0,10,1
7,8,0,1,0,2,1
7,8,1,1,0,5,1
7,8,1,1,0,1,1
7,8,0,0,0,1,1
7,8,1,1,0,2,1
7,8,1,1,0,6,1
7,8,1,1,0,5,1
7,8,1,1,0,11,1
7,8,1,1,0,4,1
7,8,1,1,0,9,1
7,8,1,0,0,2,1
7,8,1,0,0,11,1
7,8,0,0,0,1,1
7,8,1,1,1,0,1
6,8,0,1,0,1,1
7,8,0,1,0,2,1
7,8,0,0,0,2,1
7,8,1,1,0,12,1
7,8,1,0,0,8,1
7,8,1,1,0,2,1
7,8,1,0,0,1,1
7,8,1,1,0,6,1
7,8,0,1,0,7,1
7,8,1,1,1,0,1
6,8,0,1,0,1,1
7,8,1,0,0,2,1
7,8,1,0,0,4,1
7,8,1,0,0,5,1
7,8,1,0,0,13,1
7,8,1,0,0,3,1
7,8,1,1,0,13,1
7,8,0,0,0,5,1
7,8,1,0,0,5,1
7,8,0,0,0,7,1
7,8,1,1,0,1,1
7,8,0,0,0,5,1
7,8,0,1,0,3,1
7,8,1,1,0,8,1
7,8,1,1,0,3,1
7,8,1,1,1,0,1
6,8,1,1,0,4,1
6,8,0,1,0,1,1
7,8,1,0,0,12,1
7,8,0,1,0,5,1
7,8,1,0,0,2,1
7,8,1,1,1,0,1
6,8,1,0,0,7,1
6,8,1,0,0,9,1
6,8,1,1,0,9,1
6,8,0,0,0,5,1
6,8,1,0,0,4,1
6,8,1,1,0,11,1
6,8,0,1,0,2,1
6,8,0,0,0,3,1
6,8,1,0,0,2,1
6,8,0,1,0,1,1
7,8,1,1,0,3,1
7,8,1,0,0,3,1
7,8,0,1,0,7,1
7,8,1,0,0,10,1
7,8,1,1,0,13,1
7,8,1,1,0,9,1
7,8,0,1,0,7,1
7,8,0,1,1,0,1
7,9,1,0,0,6,1
7,9,1,0,0,9,1
7,9,0,1,1,0,1
7,10,1,0,0,6,1
7,10,0,1,0,6,1
7,10,0,1,0,9,1
7,10,0,0,0,9,1
7,10,1,1,0,1,1
7,8,0,0,0,2,1
7,8,1,1,0,2,1
7,8,0,0,0,5,1
7,8,0,1,0,4,1
7,8,1,1,0,13,1
7,8,0,1,0,2,1
7,8,0,0,0,4,1
7,8,0,1,0,1,1
7,8,0,1,1,0,1
7,9,1,1,0,1,1
7,8,0,1,0,5,1
7,8,0,0,0,4,1
7,8,0,1,0,4,1
7,8,1,1,0,1,1
7,8,0,1,0,1,1
7,8,1,1,0,6,1
7,8,0,0,0,4,1
7,8,1,0,0,3,1
7,8,0,0,0,1,1
7,8,1,1,0,2,1
7,8,1,0,0,1,1
7,8,1,0,0,2,1
7,8,0,1,0,2,1
7,8,1,1,0,1,1
7,8,1,0,0,10,1
7,8,0,1,1,0,1
7,8,1,1,0,2,1
7,8,1,1,0,10,1
7,8,0,0,0,1,1
7,8,1,1,0,5,1
7,8,1,1,0,3,1
7,8,0,0,0,7,1
7,8,1,1,0,1,1
7,8,1,0,0,3,1
7,8,1,1,0,10,1
7,8,1,1,0,11,1
7,8,1,1,1,0,1
6,8,1,0,0,14,1
6,8,0,0,0,3,1
6,8,1,0,0,4,1
6,8,1,1,0,1,1
6,7,0,0,0,1,1
6,7,1,1,0,5,1
6,7,0,0,0,4,1
6,7,0,1,0,1,1
6,7,0,1,0,3,1
6,7,0,1,0,1,1
6,7,1,1,1,0,1
6,7,0,0,0,1,1
6,7,0,1,0,1,1
6,7,0,1,0,4,1
6,7,1,0,0,6,1
6,7,1,0,0,7,1
6,7,1,1,0,2,1
6,7,1,0,0,2,1
6,7,0,1,1,0,1
6,8,0,1,1,0,1
6,8,0,1,0,2,1
6,8,0,1,0,3,1
6,8,1,1,0,7,1
6,8,0,1,0,5,1
6,8,1,0,0,3,1
6,8,1,1,0,3,1
6,8,0,0,0,5,1
6,8,1,0,0,14,1
6,8,1,1,0,5,1
6,8,1,1,0,12,1
6,8,1,1,0,3,1
6,8,0,0,0,4,1
6,8,1,1,0,3,1
6,8,1,0,0,3,1
6,8,0,1,0,4,1
6,8,1,1,0,13,1
6,8,1,1,0,5,1
6,8,1,0,0,4,1
6,8,1,1,0,3,1
6,8,0,1,0,2,1
6,8,1,0,0,5,1
